"h48.45vsD","h48.30vsD","h24.45vsD","h24.30vsD","h8.45vsD","h8.30vsD"
"INTS7",0.704198253228009,0.704198253228009,0.704198253228009,0.704198253228009,0.704198253228009,0.704198253228009
"INTS8",3.95243781923334e-11,3.95243781923334e-11,3.95243781923334e-11,3.95243781923334e-11,3.95243781923334e-11,3.95243781923334e-11
"INTS9",1,1,1,1,1,1
"INTU",0.201088845894979,0.201088845894979,0.201088845894979,0.201088845894979,0.201088845894979,0.201088845894979
"INVS",0.678141148150289,0.678141148150289,0.678141148150289,0.678141148150289,0.678141148150289,0.678141148150289
"IP6K1",0.768293189373557,0.768293189373557,0.768293189373557,0.768293189373557,0.768293189373557,0.768293189373557
"IP6K2",1.35484451205506e-06,1.35484451205506e-06,1.35484451205506e-06,1.35484451205506e-06,1.35484451205506e-06,1.35484451205506e-06
"IP6K3",NA,NA,NA,NA,NA,NA
"IPCEF1",0.365197621216187,0.365197621216187,0.365197621216187,0.365197621216187,0.365197621216187,0.365197621216187
"IPMK",0.884712482789839,0.884712482789839,0.884712482789839,0.884712482789839,0.884712482789839,0.884712482789839
"IPO11",0.0445581068576439,0.0445581068576439,0.0445581068576439,0.0445581068576439,0.0445581068576439,0.0445581068576439
"IPO13",0.0636386947269928,0.0636386947269928,0.0636386947269928,0.0636386947269928,0.0636386947269928,0.0636386947269928
"IPO4",0.468769810265334,0.468769810265334,0.468769810265334,0.468769810265334,0.468769810265334,0.468769810265334
"IPO5",0.283499360584757,0.283499360584757,0.283499360584757,0.283499360584757,0.283499360584757,0.283499360584757
"IPO7",0.0104820045244116,0.0104820045244116,0.0104820045244116,0.0104820045244116,0.0104820045244116,0.0104820045244116
"IPO8",0.171798561162564,0.171798561162564,0.171798561162564,0.171798561162564,0.171798561162564,0.171798561162564
"IPO8P1",NA,NA,NA,NA,NA,NA
"IPO9",0.624037694666055,0.624037694666055,0.624037694666055,0.624037694666055,0.624037694666055,0.624037694666055
"IPO9-AS1",0.892722619051805,0.892722619051805,0.892722619051805,0.892722619051805,0.892722619051805,0.892722619051805
"IPP",0.902190582140401,0.902190582140401,0.902190582140401,0.902190582140401,0.902190582140401,0.902190582140401
"IPPK",0.669933536167925,0.669933536167925,0.669933536167925,0.669933536167925,0.669933536167925,0.669933536167925
"IQANK1",0.0837286605941206,0.0837286605941206,0.0837286605941206,0.0837286605941206,0.0837286605941206,0.0837286605941206
"IQCA1",1,1,1,1,1,1
"IQCA1-AS1",NA,NA,NA,NA,NA,NA
"IQCA1L",NA,NA,NA,NA,NA,NA
"IQCB1",6.40899855453004e-25,6.40899855453004e-25,6.40899855453004e-25,6.40899855453004e-25,6.40899855453004e-25,6.40899855453004e-25
"IQCC",0.966740544219511,0.966740544219511,0.966740544219511,0.966740544219511,0.966740544219511,0.966740544219511
"IQCD",0.0231867008009341,0.0231867008009341,0.0231867008009341,0.0231867008009341,0.0231867008009341,0.0231867008009341
"IQCE",0.289317327448793,0.289317327448793,0.289317327448793,0.289317327448793,0.289317327448793,0.289317327448793
"IQCF1",NA,NA,NA,NA,NA,NA
"IQCG",0.492524350159731,0.492524350159731,0.492524350159731,0.492524350159731,0.492524350159731,0.492524350159731
"IQCH",0.816021535884372,0.816021535884372,0.816021535884372,0.816021535884372,0.816021535884372,0.816021535884372
"IQCH-AS1",0.579532939274147,0.579532939274147,0.579532939274147,0.579532939274147,0.579532939274147,0.579532939274147
"IQCJ",NA,NA,NA,NA,NA,NA
"IQCK",0.85999388056945,0.85999388056945,0.85999388056945,0.85999388056945,0.85999388056945,0.85999388056945
"IQCM",NA,NA,NA,NA,NA,NA
"IQCN",1,1,1,1,1,1
"IQGAP1",0.0878604503783947,0.0878604503783947,0.0878604503783947,0.0878604503783947,0.0878604503783947,0.0878604503783947
"IQGAP2",0.0696259939591667,0.0696259939591667,0.0696259939591667,0.0696259939591667,0.0696259939591667,0.0696259939591667
"IQGAP3",0.106424433560374,0.106424433560374,0.106424433560374,0.106424433560374,0.106424433560374,0.106424433560374
"IQSEC1",6.21098504910751e-05,6.21098504910751e-05,6.21098504910751e-05,6.21098504910751e-05,6.21098504910751e-05,6.21098504910751e-05
"IQSEC2",0.581636660008067,0.581636660008067,0.581636660008067,0.581636660008067,0.581636660008067,0.581636660008067
"IQSEC3",NA,NA,NA,NA,NA,NA
"IQSEC3P2",NA,NA,NA,NA,NA,NA
"IQUB",0.810350432199272,0.810350432199272,0.810350432199272,0.810350432199272,0.810350432199272,0.810350432199272
"IRAG1",0.704735675661029,0.704735675661029,0.704735675661029,0.704735675661029,0.704735675661029,0.704735675661029
"IRAG1-AS1",NA,NA,NA,NA,NA,NA
"IRAG2",NA,NA,NA,NA,NA,NA
"IRAK1",6.97771901483504e-06,6.97771901483504e-06,6.97771901483504e-06,6.97771901483504e-06,6.97771901483504e-06,6.97771901483504e-06
"IRAK1BP1",0.0985992803296085,0.0985992803296085,0.0985992803296085,0.0985992803296085,0.0985992803296085,0.0985992803296085
"IRAK2",0.0627463733100883,0.0627463733100883,0.0627463733100883,0.0627463733100883,0.0627463733100883,0.0627463733100883
"IRAK3",0.998219380769622,0.998219380769622,0.998219380769622,0.998219380769622,0.998219380769622,0.998219380769622
"IRAK4",0.948813394159439,0.948813394159439,0.948813394159439,0.948813394159439,0.948813394159439,0.948813394159439
"IREB2",0.336181386480837,0.336181386480837,0.336181386480837,0.336181386480837,0.336181386480837,0.336181386480837
"IRF1",0.111842272031657,0.111842272031657,0.111842272031657,0.111842272031657,0.111842272031657,0.111842272031657
"IRF2",0.982707228072466,0.982707228072466,0.982707228072466,0.982707228072466,0.982707228072466,0.982707228072466
"IRF2BP1",0.632717857638502,0.632717857638502,0.632717857638502,0.632717857638502,0.632717857638502,0.632717857638502
"IRF2BP2",2.26769711924328e-08,2.26769711924328e-08,2.26769711924328e-08,2.26769711924328e-08,2.26769711924328e-08,2.26769711924328e-08
"IRF2BPL",0.513799744024456,0.513799744024456,0.513799744024456,0.513799744024456,0.513799744024456,0.513799744024456
"IRF3",1,1,1,1,1,1
"IRF4",NA,NA,NA,NA,NA,NA
"IRF5",0.641804785892263,0.641804785892263,0.641804785892263,0.641804785892263,0.641804785892263,0.641804785892263
"IRF6",0.209918440387911,0.209918440387911,0.209918440387911,0.209918440387911,0.209918440387911,0.209918440387911
"IRF7",0.0126675606565356,0.0126675606565356,0.0126675606565356,0.0126675606565356,0.0126675606565356,0.0126675606565356
"IRF8",1,1,1,1,1,1
"IRF9",0.0711801317429114,0.0711801317429114,0.0711801317429114,0.0711801317429114,0.0711801317429114,0.0711801317429114
"IRGC",NA,NA,NA,NA,NA,NA
"IRGM",NA,NA,NA,NA,NA,NA
"IRGQ",0.847501229469575,0.847501229469575,0.847501229469575,0.847501229469575,0.847501229469575,0.847501229469575
"IRS1",0.639452246394201,0.639452246394201,0.639452246394201,0.639452246394201,0.639452246394201,0.639452246394201
"IRS2",0.999671080198255,0.999671080198255,0.999671080198255,0.999671080198255,0.999671080198255,0.999671080198255
"IRS4",NA,NA,NA,NA,NA,NA
"IRX3",0.505062800244928,0.505062800244928,0.505062800244928,0.505062800244928,0.505062800244928,0.505062800244928
"IRX4",NA,NA,NA,NA,NA,NA
"IRX5",NA,NA,NA,NA,NA,NA
"ISCA1",1,1,1,1,1,1
"ISCA2",9.7586282650913e-08,9.7586282650913e-08,9.7586282650913e-08,9.7586282650913e-08,9.7586282650913e-08,9.7586282650913e-08
"ISCU",9.02554358730173e-20,9.02554358730173e-20,9.02554358730173e-20,9.02554358730173e-20,9.02554358730173e-20,9.02554358730173e-20
"ISG15",0.741285209518548,0.741285209518548,0.741285209518548,0.741285209518548,0.741285209518548,0.741285209518548
"ISG20",0.756839078798819,0.756839078798819,0.756839078798819,0.756839078798819,0.756839078798819,0.756839078798819
"ISG20L2",0.070513149411933,0.070513149411933,0.070513149411933,0.070513149411933,0.070513149411933,0.070513149411933
"ISL1",0.628387878695163,0.628387878695163,0.628387878695163,0.628387878695163,0.628387878695163,0.628387878695163
"ISL1-DT",0.713536579116826,0.713536579116826,0.713536579116826,0.713536579116826,0.713536579116826,0.713536579116826
"ISL2",0.296924713227883,0.296924713227883,0.296924713227883,0.296924713227883,0.296924713227883,0.296924713227883
"ISLR",NA,NA,NA,NA,NA,NA
"ISLR2",1,1,1,1,1,1
"ISM1",0.488018320861988,0.488018320861988,0.488018320861988,0.488018320861988,0.488018320861988,0.488018320861988
"ISM2",1,1,1,1,1,1
"ISOC1",0.00476863727086636,0.00476863727086636,0.00476863727086636,0.00476863727086636,0.00476863727086636,0.00476863727086636
"ISOC2",1.55963118018529e-07,1.55963118018529e-07,1.55963118018529e-07,1.55963118018529e-07,1.55963118018529e-07,1.55963118018529e-07
"IST1",0.680330110320942,0.680330110320942,0.680330110320942,0.680330110320942,0.680330110320942,0.680330110320942
"ISY1",0.363790656595997,0.363790656595997,0.363790656595997,0.363790656595997,0.363790656595997,0.363790656595997
"ISY1-RAB43",1,1,1,1,1,1
"ISYNA1",0.924464460110892,0.924464460110892,0.924464460110892,0.924464460110892,0.924464460110892,0.924464460110892
"ITCH",0.0358091642743592,0.0358091642743592,0.0358091642743592,0.0358091642743592,0.0358091642743592,0.0358091642743592
"ITFG1",1,1,1,1,1,1
"ITFG2",1,1,1,1,1,1
"ITFG2-AS1",NA,NA,NA,NA,NA,NA
"ITGA1",0.239042356569907,0.239042356569907,0.239042356569907,0.239042356569907,0.239042356569907,0.239042356569907
"ITGA10",0.127568006713958,0.127568006713958,0.127568006713958,0.127568006713958,0.127568006713958,0.127568006713958
"ITGA11",0.604648684167748,0.604648684167748,0.604648684167748,0.604648684167748,0.604648684167748,0.604648684167748
"ITGA2",1,1,1,1,1,1
"ITGA2B",1,1,1,1,1,1
"ITGA3",0.132013133533813,0.132013133533813,0.132013133533813,0.132013133533813,0.132013133533813,0.132013133533813
"ITGA4",1,1,1,1,1,1
"ITGA5",6.93028014621581e-08,6.93028014621581e-08,6.93028014621581e-08,6.93028014621581e-08,6.93028014621581e-08,6.93028014621581e-08
"ITGA6",0.637639150695256,0.637639150695256,0.637639150695256,0.637639150695256,0.637639150695256,0.637639150695256
"ITGA6-AS1",1,1,1,1,1,1
"ITGA7",1,1,1,1,1,1
"ITGA8",NA,NA,NA,NA,NA,NA
"ITGA9",0.356092354428013,0.356092354428013,0.356092354428013,0.356092354428013,0.356092354428013,0.356092354428013
"ITGA9-AS1",0.812238881246857,0.812238881246857,0.812238881246857,0.812238881246857,0.812238881246857,0.812238881246857
"ITGAD",NA,NA,NA,NA,NA,NA
"ITGAE",0.89485161188456,0.89485161188456,0.89485161188456,0.89485161188456,0.89485161188456,0.89485161188456
"ITGAL",NA,NA,NA,NA,NA,NA
"ITGAM",NA,NA,NA,NA,NA,NA
"ITGAV",0.230925363577229,0.230925363577229,0.230925363577229,0.230925363577229,0.230925363577229,0.230925363577229
"ITGAX",NA,NA,NA,NA,NA,NA
"ITGB1",1,1,1,1,1,1
"ITGB1-DT",NA,NA,NA,NA,NA,NA
"ITGB1BP1",0.000425659894458475,0.000425659894458475,0.000425659894458475,0.000425659894458475,0.000425659894458475,0.000425659894458475
"ITGB1BP2",NA,NA,NA,NA,NA,NA
"ITGB2",0.800206224354773,0.800206224354773,0.800206224354773,0.800206224354773,0.800206224354773,0.800206224354773
"ITGB2-AS1",NA,NA,NA,NA,NA,NA
"ITGB3",0.000187962737979427,0.000187962737979427,0.000187962737979427,0.000187962737979427,0.000187962737979427,0.000187962737979427
"ITGB3BP",0.0643407101712257,0.0643407101712257,0.0643407101712257,0.0643407101712257,0.0643407101712257,0.0643407101712257
"ITGB4",0.916606884013927,0.916606884013927,0.916606884013927,0.916606884013927,0.916606884013927,0.916606884013927
"ITGB5",4.67689790700828e-19,4.67689790700828e-19,4.67689790700828e-19,4.67689790700828e-19,4.67689790700828e-19,4.67689790700828e-19
"ITGB6",0.00225250958142885,0.00225250958142885,0.00225250958142885,0.00225250958142885,0.00225250958142885,0.00225250958142885
"ITGB7",1,1,1,1,1,1
"ITGB8",1,1,1,1,1,1
"ITGB8-AS1",0.535478974599446,0.535478974599446,0.535478974599446,0.535478974599446,0.535478974599446,0.535478974599446
"ITGBL1",1,1,1,1,1,1
"ITIH1",NA,NA,NA,NA,NA,NA
"ITIH3",NA,NA,NA,NA,NA,NA
"ITIH4",0.715774718698619,0.715774718698619,0.715774718698619,0.715774718698619,0.715774718698619,0.715774718698619
"ITIH4-AS1",NA,NA,NA,NA,NA,NA
"ITIH5",NA,NA,NA,NA,NA,NA
"ITIH6",NA,NA,NA,NA,NA,NA
"ITK",NA,NA,NA,NA,NA,NA
"ITLN2",NA,NA,NA,NA,NA,NA
"ITM2A",NA,NA,NA,NA,NA,NA
"ITM2B",1,1,1,1,1,1
"ITM2BP1",NA,NA,NA,NA,NA,NA
"ITM2C",0.98470343787865,0.98470343787865,0.98470343787865,0.98470343787865,0.98470343787865,0.98470343787865
"ITPA",0.268304201695358,0.268304201695358,0.268304201695358,0.268304201695358,0.268304201695358,0.268304201695358
"ITPK1",0.870751535085066,0.870751535085066,0.870751535085066,0.870751535085066,0.870751535085066,0.870751535085066
"ITPK1-AS1",NA,NA,NA,NA,NA,NA
"ITPKA",2.05317363020625e-11,2.05317363020625e-11,2.05317363020625e-11,2.05317363020625e-11,2.05317363020625e-11,2.05317363020625e-11
"ITPKB",0.709302205234846,0.709302205234846,0.709302205234846,0.709302205234846,0.709302205234846,0.709302205234846
"ITPKB-IT1",NA,NA,NA,NA,NA,NA
"ITPKC",0.990933324546105,0.990933324546105,0.990933324546105,0.990933324546105,0.990933324546105,0.990933324546105
"ITPR1",0.061332230800521,0.061332230800521,0.061332230800521,0.061332230800521,0.061332230800521,0.061332230800521
"ITPR1-DT",NA,NA,NA,NA,NA,NA
"ITPR2",0.986365109971351,0.986365109971351,0.986365109971351,0.986365109971351,0.986365109971351,0.986365109971351
"ITPR3",4.41997692619466e-10,4.41997692619466e-10,4.41997692619466e-10,4.41997692619466e-10,4.41997692619466e-10,4.41997692619466e-10
"ITPRID1",NA,NA,NA,NA,NA,NA
"ITPRID2",0.00967052312487834,0.00967052312487834,0.00967052312487834,0.00967052312487834,0.00967052312487834,0.00967052312487834
"ITPRIP",0.364213205623121,0.364213205623121,0.364213205623121,0.364213205623121,0.364213205623121,0.364213205623121
"ITPRIPL1",1,1,1,1,1,1
"ITPRIPL2",0.111761360634044,0.111761360634044,0.111761360634044,0.111761360634044,0.111761360634044,0.111761360634044
"ITSN1",1.24270791379139e-15,1.24270791379139e-15,1.24270791379139e-15,1.24270791379139e-15,1.24270791379139e-15,1.24270791379139e-15
"ITSN2",0.098772222272355,0.098772222272355,0.098772222272355,0.098772222272355,0.098772222272355,0.098772222272355
"IVD",0.405733226750778,0.405733226750778,0.405733226750778,0.405733226750778,0.405733226750778,0.405733226750778
"IVL",1,1,1,1,1,1
"IVNS1ABP",0.00102747125069056,0.00102747125069056,0.00102747125069056,0.00102747125069056,0.00102747125069056,0.00102747125069056
"IWS1",3.59182247606548e-06,3.59182247606548e-06,3.59182247606548e-06,3.59182247606548e-06,3.59182247606548e-06,3.59182247606548e-06
"IYD",NA,NA,NA,NA,NA,NA
"IZUMO1",NA,NA,NA,NA,NA,NA
"IZUMO1R",NA,NA,NA,NA,NA,NA
"IZUMO2",NA,NA,NA,NA,NA,NA
"IZUMO4",0.64567702886637,0.64567702886637,0.64567702886637,0.64567702886637,0.64567702886637,0.64567702886637
"JADE1",0.525469940581472,0.525469940581472,0.525469940581472,0.525469940581472,0.525469940581472,0.525469940581472
"JADE2",0.884789913407547,0.884789913407547,0.884789913407547,0.884789913407547,0.884789913407547,0.884789913407547
"JADE3",0.519872835886629,0.519872835886629,0.519872835886629,0.519872835886629,0.519872835886629,0.519872835886629
"JAG1",0.264716363426102,0.264716363426102,0.264716363426102,0.264716363426102,0.264716363426102,0.264716363426102
"JAG2",0.271520981921008,0.271520981921008,0.271520981921008,0.271520981921008,0.271520981921008,0.271520981921008
"JAGN1",0.302870099843419,0.302870099843419,0.302870099843419,0.302870099843419,0.302870099843419,0.302870099843419
"JAK1",0.370645510839331,0.370645510839331,0.370645510839331,0.370645510839331,0.370645510839331,0.370645510839331
"JAK2",0.853882269845448,0.853882269845448,0.853882269845448,0.853882269845448,0.853882269845448,0.853882269845448
"JAK3",0.813298684365674,0.813298684365674,0.813298684365674,0.813298684365674,0.813298684365674,0.813298684365674
"JAKMIP2",0.179708162442058,0.179708162442058,0.179708162442058,0.179708162442058,0.179708162442058,0.179708162442058
"JAKMIP2-AS1",NA,NA,NA,NA,NA,NA
"JAKMIP3",NA,NA,NA,NA,NA,NA
"JAM2",1,1,1,1,1,1
"JAM3",1,1,1,1,1,1
"JAML",NA,NA,NA,NA,NA,NA
"JARID2",0.524756657098195,0.524756657098195,0.524756657098195,0.524756657098195,0.524756657098195,0.524756657098195
"JARID2-AS1",NA,NA,NA,NA,NA,NA
"JAZF1",0.994446512017159,0.994446512017159,0.994446512017159,0.994446512017159,0.994446512017159,0.994446512017159
"JCAD",0.763340893515048,0.763340893515048,0.763340893515048,0.763340893515048,0.763340893515048,0.763340893515048
"JCADP1",NA,NA,NA,NA,NA,NA
"JCHAIN",NA,NA,NA,NA,NA,NA
"JDP2",2.21640714167178e-10,2.21640714167178e-10,2.21640714167178e-10,2.21640714167178e-10,2.21640714167178e-10,2.21640714167178e-10
"JHY",0.0557254728962492,0.0557254728962492,0.0557254728962492,0.0557254728962492,0.0557254728962492,0.0557254728962492
"JKAMP",0.0308194045161397,0.0308194045161397,0.0308194045161397,0.0308194045161397,0.0308194045161397,0.0308194045161397
"JMJD1C",0.0299124116777539,0.0299124116777539,0.0299124116777539,0.0299124116777539,0.0299124116777539,0.0299124116777539
"JMJD1C-AS1",0.366824819030789,0.366824819030789,0.366824819030789,0.366824819030789,0.366824819030789,0.366824819030789
"JMJD4",1,1,1,1,1,1
"JMJD4P1",NA,NA,NA,NA,NA,NA
"JMJD6",7.05828746810455e-07,7.05828746810455e-07,7.05828746810455e-07,7.05828746810455e-07,7.05828746810455e-07,7.05828746810455e-07
"JMJD7",0.0682090302212396,0.0682090302212396,0.0682090302212396,0.0682090302212396,0.0682090302212396,0.0682090302212396
"JMJD7-PLA2G4B",4.40936490835235e-06,4.40936490835235e-06,4.40936490835235e-06,4.40936490835235e-06,4.40936490835235e-06,4.40936490835235e-06
"JMJD8",1,1,1,1,1,1
"JMY",4.0822699264921e-18,4.0822699264921e-18,4.0822699264921e-18,4.0822699264921e-18,4.0822699264921e-18,4.0822699264921e-18
"JOSD1",0.00588633627083737,0.00588633627083737,0.00588633627083737,0.00588633627083737,0.00588633627083737,0.00588633627083737
"JOSD2",0.643716010411383,0.643716010411383,0.643716010411383,0.643716010411383,0.643716010411383,0.643716010411383
"JPH1",0.947566045654083,0.947566045654083,0.947566045654083,0.947566045654083,0.947566045654083,0.947566045654083
"JPH2",1,1,1,1,1,1
"JPH3",0.816437103174653,0.816437103174653,0.816437103174653,0.816437103174653,0.816437103174653,0.816437103174653
"JPH4",NA,NA,NA,NA,NA,NA
"JPT1",1.50157178598317e-10,1.50157178598317e-10,1.50157178598317e-10,1.50157178598317e-10,1.50157178598317e-10,1.50157178598317e-10
"JPT2",3.40182149157228e-05,3.40182149157228e-05,3.40182149157228e-05,3.40182149157228e-05,3.40182149157228e-05,3.40182149157228e-05
"JPX",1.78219659715921e-06,1.78219659715921e-06,1.78219659715921e-06,1.78219659715921e-06,1.78219659715921e-06,1.78219659715921e-06
"JRK",0.434130812931147,0.434130812931147,0.434130812931147,0.434130812931147,0.434130812931147,0.434130812931147
"JRKL",1,1,1,1,1,1
"JSRP1",0.827529854359556,0.827529854359556,0.827529854359556,0.827529854359556,0.827529854359556,0.827529854359556
"JTB",9.92939467105462e-05,9.92939467105462e-05,9.92939467105462e-05,9.92939467105462e-05,9.92939467105462e-05,9.92939467105462e-05
"JUN",0.0683836397043369,0.0683836397043369,0.0683836397043369,0.0683836397043369,0.0683836397043369,0.0683836397043369
"JUNB",1.24832407305066e-06,1.24832407305066e-06,1.24832407305066e-06,1.24832407305066e-06,1.24832407305066e-06,1.24832407305066e-06
"JUND",0.0273860438549354,0.0273860438549354,0.0273860438549354,0.0273860438549354,0.0273860438549354,0.0273860438549354
"JUP",0.47758982885459,0.47758982885459,0.47758982885459,0.47758982885459,0.47758982885459,0.47758982885459
"KAAG1",0.318572690090254,0.318572690090254,0.318572690090254,0.318572690090254,0.318572690090254,0.318572690090254
"KALRN",0.00172623815350185,0.00172623815350185,0.00172623815350185,0.00172623815350185,0.00172623815350185,0.00172623815350185
"KANK1",0.98178780478245,0.98178780478245,0.98178780478245,0.98178780478245,0.98178780478245,0.98178780478245
"KANK2",0.000175290523727328,0.000175290523727328,0.000175290523727328,0.000175290523727328,0.000175290523727328,0.000175290523727328
"KANK3",1,1,1,1,1,1
"KANK4",1,1,1,1,1,1
"KANSL1",0.274392834866353,0.274392834866353,0.274392834866353,0.274392834866353,0.274392834866353,0.274392834866353
"KANSL1-AS1",0.0586010222802317,0.0586010222802317,0.0586010222802317,0.0586010222802317,0.0586010222802317,0.0586010222802317
"KANSL1L",0.981775859787718,0.981775859787718,0.981775859787718,0.981775859787718,0.981775859787718,0.981775859787718
"KANSL2",2.01571737353436e-05,2.01571737353436e-05,2.01571737353436e-05,2.01571737353436e-05,2.01571737353436e-05,2.01571737353436e-05
"KANSL3",0.143777585778869,0.143777585778869,0.143777585778869,0.143777585778869,0.143777585778869,0.143777585778869
