"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"TRIM32" 881.963652190559 -0.187983534424391 0.0815074028670426 -2.306336943787 0.0210918123707273 4.3489301237044
"VRK1" 759.922917939525 -0.262274383189385 0.113599328843273 -2.3087670135026 0.0209565134078386 4.3489301237044
"ZNF268" 550.474945220629 0.213734555140067 0.0919789715232552 2.32373282284449 0.0201398181355082 4.3489301237044
"PCNA" 2342.77872157858 -0.247964559041213 0.107638262711275 -2.30368414349407 0.0212403805814523 4.35545804034113
"API5" 3068.94501628094 -0.130281537845667 0.0567255059697021 -2.2967012037804 0.0216358207387618 4.35817145724209
"ATF4" 8532.9247071104 0.34082889765585 0.14847270431795 2.29556603836065 0.0217007064697095 4.35817145724209
"BRD4" 1937.91496161302 0.195098404880928 0.0852713437058328 2.28797150838825 0.0221391803910293 4.35817145724209
"C14orf21" 584.70952992812 -0.257492908035457 0.11244678832124 -2.28990895942574 0.0220265947592889 4.35817145724209
"ETV5" 776.850402905482 0.446319641008872 0.194986669222231 2.28897515296387 0.0220807960943142 4.35817145724209
"MAN2A2" 592.399076925011 0.187704036162384 0.0819579530926276 2.29024797569363 0.0220069457470759 4.35817145724209
"RBMXL1" 999.08799032989 -0.283153185493349 0.123060397494971 -2.30092857862677 0.0213956684253262 4.35817145724209
"UBTF" 3052.80451736051 -0.166972836830843 0.0728113626006224 -2.29322499767936 0.021835054687511 4.35817145724209
"WARS" 4192.51022205408 0.365833633720867 0.15911108282618 2.29923414021712 0.0214916473539435 4.35817145724209
"ARF6" 2894.06045394067 0.141015524522574 0.061755021273326 2.28346653624234 0.0224029018541586 4.3779863624562
"STX16" 3414.07550526221 0.231511142536077 0.101411942066228 2.28287850344968 0.022437526060633 4.3779863624562
"FAM217B" 737.852068557183 -0.238569092569475 0.10467266375714 -2.27919194951414 0.0226556574496479 4.38194052296858
"NCAPD3" 1092.0966022173 -0.248686277258332 0.109094572888419 -2.27954765002551 0.0226345308172397 4.38194052296858
"DIDO1" 3113.46212916383 -0.179733984056054 0.0789572610125414 -2.27634522463368 0.0228253553231331 4.39556799118353
"NUP85" 1206.40293719663 -0.227913503122933 0.100470492409714 -2.26846208928203 0.0233010571432805 4.4294009570394
"PSMC2" 2637.24314986965 -0.150276318395314 0.0662036345243101 -2.26991039804819 0.0232130200982379 4.4294009570394
"TYK2" 1523.64958385595 0.169302294493675 0.074587342510146 2.26985288382737 0.0232165106490579 4.4294009570394
"CCDC25" 1233.70466386695 0.157289066002065 0.0696002979345088 2.25989069975057 0.0238280352708495 4.4570671586217
"KDM2B" 797.285724931317 -0.179665312615666 0.0794503352490007 -2.26135373818861 0.02373736103302 4.4570671586217
"RND3" 3472.51148356139 0.195161658185273 0.0862505657336522 2.26272902125588 0.0236523986822691 4.4570671586217
